Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.Dist,Latitude,Longitude
CHESTERFIELD,,CHESTERFIELD,NY,ESSEX,,,Essex,1805,1823,TRUE,8,10519,TRUE,18,TRUE,CHESTERFIELD,ESSEX,NY,978824,Civil,Town of Chesterfield,Essex,44.4567284,-73.4749661,265,1,44.4567284,-73.4749661
COLUMBUS,,COLUMBUS,NY,CHENANGO,,,Chenango,1805,1901,TRUE,3,12074,TRUE,96,TRUE,COLUMBUS,CHENANGO,NY,947197,Populated Place,Columbus,Chenango,42.6839611,-75.3726723,395,1,42.6839611,-75.3726723
COOTSTOWN,,COOTSTOWN,PA,BERKS,,,Berks,1805,1835,TRUE,6,12534,FALSE,30,FALSE,,,,,,,,,,,,,
COXSACKIE,,COXSACKIE,NY,GREENE,,,Greene,1805,,TRUE,0,13115,TRUE,,TRUE,COXSACKIE,GREENE,NY,2617878,Post Office,Coxsackie Post Office,Greene,42.3520274,-73.7966065,4,1,42.3520274,-73.7966065
DALTON,,DALTON,NH,COOS,,,Coos,1805,1906,TRUE,4,14141,TRUE,101,TRUE,DALTON,COOS,NH,866456,Populated Place,Dalton,Coos,44.4158924,-71.6948098,277,1,44.4158924,-71.6948098
FITZWILLIAM,,FITZWILLIAM,NH,CHESHIRE,,,Cheshire,1805,,TRUE,0,20142,TRUE,,TRUE,FITZWILLIAM,CHESHIRE,NH,1917472,Post Office,Fitzwilliam Post Office,Cheshire,42.7792733,-72.138236,337,1,42.7792733,-72.138236
FOXBORO,,FOXBORO (1),MA,NORFOLK,,,Norfolk,1805,1838,TRUE,6,21034,TRUE,33,TRUE,FOXBORO,NORFOLK,MA,1972675,Post Office,Foxboro Post Office,Norfolk,42.0631474,-71.2473974,85,1,42.0631474,-71.2473974
GAINSBORO,GAINESBOROUGH,GAIN(E)SBORO(UGH),TN,JACKSON,,,Jackson,1805,,TRUE,0,21648,TRUE,,TRUE,GAINESBOROUGH,JACKSON,TN,1652610,Post Office,Gainesborough Post Office,Jackson,36.3558168,-85.6595052,179,1,36.3558168,-85.6595052
GEORGIA,,GEORGIA,VT,FRANKLIN,,,Franklin,1805,1900,TRUE,3,22205,TRUE,95,TRUE,GEORGIA,FRANKLIN,VT,1461772,Populated Place,Georgia,Franklin,44.7275466,-73.117637,117,1,44.7275466,-73.117637
GERMANTOWN,,GERMANTOWN,PA,PHILADELPHIA,,,Philadelphia,1805,1863,TRUE,4,22252,TRUE,58,TRUE,GERMANTOWN,PHILADELPHIA,PA,2348425,Post Office,Germantown Post Office,Philadelphia,40.0298758,-75.1684794,71,1,40.0298758,-75.1684794
GOSHEN,,GOSHEN,CT,LITCHFIELD,,,Litchfield,1805,,TRUE,0,23177,TRUE,,TRUE,GOSHEN,LITCHFIELD,CT,1932008,Post Office,Goshen Post Office,Litchfield,41.8278735,-73.2237256,418,1,41.8278735,-73.2237256
GRANBY,,GRANBY,CT,HARTFORD,,,Hartford,1805,,TRUE,0,23344,TRUE,,TRUE,GRANBY,HARTFORD,CT,1950315,Post Office,Granby Post Office (historical),Hartford,41.9534299,-72.7870403,65,1,41.9534299,-72.7870403
GRANTSVILLE,,GRANTSVILLE,GA,GREENE,,,Greene,1805,1832,FALSE,8,23477,TRUE,27,TRUE,GRANTVILLE,GREENE,GA,348671,Populated Place,Grantville (historical),Greene,33.6354051,-83.0298732,196,0.909090909,33.6354051,-83.0298732
GUILDHALL,,GUILDHALL,VT,ESSEX,,,Essex,1805,,TRUE,0,24271,TRUE,,TRUE,GUILDHALL,ESSEX,VT,1919345,Post Office,Guildhall Post Office,Essex,44.5652339,-71.5639711,264,1,44.5652339,-71.5639711
HALIFAX,,HALIFAX,PA,DAUPHIN,,,Dauphin,1805,,TRUE,0,24646,TRUE,,TRUE,HALIFAX,DAUPHIN,PA,2772730,Post Office,Halifax Post Office,Dauphin,40.4696956,-76.9319663,121,1,40.4696956,-76.9319663
HAMPTON,,HAMPTON,NH,ROCKINGHAM,,,Rockingham,1805,,TRUE,0,24855,TRUE,,TRUE,HAMPTON,ROCKINGHAM,NH,1914304,Post Office,Hampton Post Office,Rockingham,42.9352212,-70.8401024,11,1,42.9352212,-70.8401024
HARDWICK,,HARDWICK,MA,WORCESTER,,,Worcester,1805,,TRUE,0,25075,TRUE,,TRUE,HARDWICK,WORCESTER,MA,1979915,Post Office,Hardwick Post Office,Worcester,42.3485441,-72.1991491,266,1,42.3485441,-72.1991491
HARTFORD,,HARTFORD,NY,WASHINGTON,,,Washington,1805,,TRUE,0,25366,TRUE,,TRUE,HARTFORD,WASHINGTON,NY,2795462,Post Office,Hartford Post Office,Washington,43.3640282,-73.3931856,121,1,43.3640282,-73.3931856
HIGH SHOALS,,HIGH SHOALS,GA,OCONEE,,,Oconee,1805,,FALSE,0,26511,TRUE,,TRUE,HIGH SHOALS,OCONEE,GA,2792560,Post Office,High Shoals Post Office,Oconee,33.8186805,-83.506161,191,1,33.8186805,-83.506161
HINSDALE,,HINSDALE (1),MA,BERKSHIRE,,,Berkshire,1805,1861,TRUE,5,26792,TRUE,56,TRUE,HINSDALE,BERKSHIRE,MA,1978778,Post Office,Hinsdale Post Office,Berkshire,42.4384489,-73.1253344,437,1,42.4384489,-73.1253344
HOLLIDAYSBURG,HOLLIDAYSBURGH,HOLLIDAYSBURG(H),PA,BLAIR,,,Blair,1805,,TRUE,0,27036,TRUE,,TRUE,HOLLIDAYSBURG,BLAIR,PA,2768345,Post Office,Hollidaysburg Post Office,Blair,40.4306103,-78.3906298,303,1,40.4306103,-78.3906298
JEFFERSON,,JEFFERSON,NH,COOS,,,Coos,1805,1805,TRUE,9,29206,TRUE,0,TRUE,JEFFERSON,COOS,NH,1916290,Post Office,Jefferson Post Office,Coos,44.4203384,-71.476638,417,1,44.4203384,-71.476638
JEFFERSON,,JEFFERSON,PA,GREENE,,,Greene,1805,,TRUE,0,29210,TRUE,,TRUE,JEFFERSON,GREENE,PA,2779663,Post Office,Jefferson Post Office,Greene,39.930496,-80.0590787,295,1,39.930496,-80.0590787
JERSEY SHORE,,JERSEY SHORE,PA,LYCOMING,,,Lycoming,1805,,TRUE,0,29350,TRUE,,TRUE,JERSEY SHORE,LYCOMING,PA,2772764,Post Office,Jersey Shore Post Office,Lycoming,41.2029337,-77.2549337,166,1,41.2029337,-77.2549337
KREIDERSVILLE,,KREIDERSVILLE,PA,NORTHAMPTON,,,Northampton,1805,1907,TRUE,3,30929,TRUE,102,TRUE,KREIDERSVILLE,NORTHAMPTON,PA,1178681,Populated Place,Kreidersville,Northampton,40.7192628,-75.4946278,153,1,40.7192628,-75.4946278
LITCHFIELD,,LITCHFIELD (1),ME,LINCOLN,,,Lincoln,1805,1818,TRUE,8,33071,FALSE,13,FALSE,,,,,,,,,,,,,
LIVINGSTON,,LIVINGSTON,NY,COLUMBIA,,,Columbia,1805,,TRUE,0,33268,TRUE,,TRUE,LIVINGSTON,COLUMBIA,NY,2795478,Post Office,Livingston Post Office,Columbia,42.1423805,-73.7787395,60,1,42.1423805,-73.7787395
MARLBORO,MARLBOROUGH,MARLBORO(UGH),CT,HARTFORD,,,Hartford,1805,1910,TRUE,3,35443,TRUE,105,TRUE,MARLBORO,HARTFORD,CT,1950471,Post Office,Marlboro Post Office (historical),Hartford,41.6317658,-72.461197,157,1,41.6317658,-72.461197
MARSHALLTON,,MARSHALLTON,PA,CHESTER,,,Chester,1805,1901,FALSE,3,35537,TRUE,96,TRUE,MARSHALLTON,CHESTER,PA,1180480,Populated Place,Marshallton,Chester,39.9498305,-75.6802159,121,1,39.9498305,-75.6802159
MERCER,MERCERS,MERCER(S),PA,MERCER,,,Mercer,1805,,TRUE,0,36845,TRUE,,TRUE,MERCER,MERCER,PA,2779723,Post Office,Mercer Post Office,Mercer,41.2287759,-80.2382975,391,1,41.2287759,-80.2382975
MERRITTSTOWN,,MERRITTSTOWN,PA,FAYETTE,,,Fayette,1805,,TRUE,0,36947,TRUE,,TRUE,MERRITTSTOWN,FAYETTE,PA,2772826,Post Office,Merrittstown Post Office,Fayette,39.9721982,-79.8862348,289,1,39.9721982,-79.8862348
MILFORD,,MILFORD,NY,OTSEGO,,,Otsego,1805,,TRUE,0,37307,TRUE,,TRUE,MILFORD,OTSEGO,NY,2598929,Post Office,Milford Post Office,Otsego,42.5887904,-74.9468291,366,1,42.5887904,-74.9468291
MILTON,,MILTON,VT,CHITTENDEN,,,Chittenden,1805,,TRUE,0,37627,TRUE,,TRUE,MILTON,CHITTENDEN,VT,1918771,Post Office,Milton Post Office,Chittenden,44.624243,-73.1190786,103,1,44.624243,-73.1190786
MONTGOMERY CH,,MONTGOMERY CH,GA,MONTGOMERY,,,Montgomery,1805,1822,TRUE,7,38202,FALSE,17,FALSE,,,,,,,,,,,,,
NEW HOLDERNESS,,NEW HOLDERNESS,NH,GRAFTON,,,Grafton,1805,1807,TRUE,9,40185,TRUE,2,TRUE,NEW HOLDERNESS,GRAFTON,NH,867551,Populated Place,New Holderness,Grafton,43.7320175,-71.5884095,174,1,43.7320175,-71.5884095
NEW HOPE,,NEW HOPE,PA,BUCKS,,,Bucks,1805,,TRUE,0,40204,TRUE,,TRUE,NEW HOPE,BUCKS,PA,2777415,Post Office,New Hope Post Office,Bucks,40.3628611,-74.9653532,41,1,40.3628611,-74.9653532
NEW MADRID,,NEW MADRID,MO,NEW MADRID,,,New Madrid,1805,,TRUE,0,40252,TRUE,,TRUE,NEW MADRID,NEW MADRID,MO,2782571,Post Office,New Madrid Post Office,New Madrid,36.5860399,-89.5259566,91,1,36.5860399,-89.5259566
NORTH HEMPSTEAD,,NORTH HEMPSTEAD,NY,NASSAU,,,Nassau,1805,1868,FALSE,4,41263,TRUE,63,TRUE,NORTH HEMPSTEAD,NASSAU,NY,979289,Civil,Town of North Hempstead,Nassau,40.8033077,-73.6803183,51,1,40.8033077,-73.6803183
NORWICH,,NORWICH,NY,CHENANGO,,,Chenango,1805,,TRUE,0,41706,TRUE,,TRUE,NORWICH,CHENANGO,NY,2618047,Post Office,Norwich Post Office,Chenango,42.5310735,-75.5218709,308,1,42.5310735,-75.5218709
NORWICH,,NORWICH,VT,WINDSOR,,,Windsor,1805,,TRUE,0,41708,TRUE,,TRUE,NORWICH,WINDSOR,VT,1922497,Post Office,Norwich Post Office,Windsor,43.7137706,-72.3087147,160,1,43.7137706,-72.3087147
OXFORD,,OXFORD,PA,ADAMS,,,Adams,1805,1828,TRUE,7,43386,TRUE,23,TRUE,OXFORD,ADAMS,PA,1182353,Populated Place,Oxford Town,Adams,39.8637087,-77.0558143,171,,39.8637087,-77.0558143
OXFORD,,OXFORD,PA,CHESTER,,,Chester,1805,,TRUE,0,43387,TRUE,,TRUE,OXFORD,CHESTER,PA,2779757,Post Office,Oxford Post Office,Chester,39.7844692,-75.9798564,172,1,39.7844692,-75.9798564
PAWLET,,PAWLET,VT,RUTLAND,,,Rutland,1805,,TRUE,0,44134,TRUE,,TRUE,PAWLET,RUTLAND,VT,1922027,Post Office,Pawlet Post Office,Rutland,43.3469042,-73.1775897,208,1,43.3469042,-73.1775897
PEMBROKE,,PEMBROKE,NH,MERRIMACK,,,Merrimack,1805,1935,TRUE,1,44454,TRUE,130,TRUE,PEMBROKE,MERRIMACK,NH,2760151,Post Office,Pembroke Post Office,Merrimack,43.1303935,-71.4508467,89,1,43.1303935,-71.4508467
PUGHTOWN,,PUGHTOWN,PA,CHESTER,,,Chester,1805,1901,TRUE,3,47039,TRUE,96,TRUE,PUGHTOWN,CHESTER,PA,1214471,Post Office,Pughtown Post Office (historical),Chester,40.1667662,-75.6654739,86,1,40.1667662,-75.6654739
RIVER BRIDGE,,RIVER BRIDGE,NJ,GLOUCESTER,,,Gloucester,1805,1809,TRUE,9,48839,FALSE,4,FALSE,,,,,,,,,,,,,
ROXBURY,,ROXBURY,NY,DELAWARE,,,Delaware,1805,,TRUE,0,49933,TRUE,,TRUE,ROXBURY,DELAWARE,NY,2618099,Post Office,Roxbury Post Office,Delaware,42.2839839,-74.5655215,453,1,42.2839839,-74.5655215
SACO,,SACO,ME,YORK,,,York,1805,,TRUE,0,50340,TRUE,,TRUE,SACO,YORK,ME,1911125,Post Office,Saco Post Office,York,43.4910301,-70.4565425,29,1,43.4910301,-70.4565425
SAINTE GENEVIEVE,,SAINTE GENEVIEVE,MO,STE. GENEVIEVE,,,St. Genevieve,1805,,TRUE,0,50617,TRUE,,TRUE,SAINTE GENEVIEVE,STE. GENEVIEVE,MO,2783195,Post Office,Sainte Genevieve Post Office,Ste. Genevieve,37.9803206,-90.0438782,120,1,37.9803206,-90.0438782
SALMON CREEK,,SALMON CREEK,NY,TOMPKINS,,,Tompkins,1805,1810,TRUE,8,50730,FALSE,5,FALSE,,,,,,,,,,,,,
SANBORNTON,SANBORNTOWN,SANBORNTO(W)N (1),NH,BELKNAP,,,Belknap,1805,1829,TRUE,7,50851,TRUE,24,TRUE,SANBORNTON,BELKNAP,NH,1915160,Post Office,Sanbornton Post Office,Belknap,43.4916561,-71.5835032,252,1,43.4916561,-71.5835032
SANBORNTON BRIDGE,,SANBORNTON BRIDGE,NH,BELKNAP,,,Belknap,1805,1869,TRUE,2,50853,TRUE,64,TRUE,SANBORNTON BRIDGE,BELKNAP,NH,1915181,Post Office,Sanbornton Bridge Post Office,Belknap,43.4494161,-71.5752402,159,1,43.4494161,-71.5752402
SHANDAKEN,,SHANDAKEN,NY,ULSTER,,,Ulster,1805,,FALSE,0,52073,TRUE,,TRUE,SHANDAKEN,ULSTER,NY,2795652,Post Office,Shandaken Post Office,Ulster,42.1205021,-74.3958119,321,1,42.1205021,-74.3958119
SHIRLEYSBURG,SHIRLEYSBURGH,SHIRLEYSBURG(H),PA,HUNTINGDON,,,Huntingdon,1805,,FALSE,0,52533,TRUE,,TRUE,SHIRLEYSBURG,HUNTINGDON,PA,2772979,Post Office,Shirleysburg Post Office,Huntingdon,40.2956005,-77.8745777,184,1,40.2956005,-77.8745777
SOUTHINGTON,,SOUTHINGTON,CT,HARTFORD,,,Hartford,1805,,TRUE,0,54338,TRUE,,TRUE,SOUTHINGTON,HARTFORD,CT,1950770,Post Office,Southington Post Office,Hartford,41.5999065,-72.8776619,50,1,41.5999065,-72.8776619
SPRINGFIELD,,SPRINGFIELD,PA,MONTGOMERY,,,Montgomery,1805,1807,TRUE,9,54709,TRUE,2,TRUE,SPRINGFIELD,MONTGOMERY,PA,1188296,School,Springfield High School,Montgomery,40.1034436,-75.1962878,75,1,40.1034436,-75.1962878
SPRINGTOWN,,SPRINGTOWN,PA,BUCKS,,,Bucks,1805,,TRUE,0,54743,TRUE,,TRUE,SPRINGTOWN,BUCKS,PA,2777436,Post Office,Springtown Post Office,Bucks,40.5568768,-75.2878472,105,1,40.5568768,-75.2878472
TATNALL COURT HOUSE,TATTNALL COURT HOUSE,TAT(T)NALL COURT HOUSE,GA,TATTNALL,,,Tattnall,1805,1825,TRUE,5,56766,FALSE,20,FALSE,,,,,,,,,,,,,
THOMPSON,,THOMPSON,CT,WINDHAM,,,Windham,1805,,TRUE,0,57223,TRUE,,TRUE,THOMPSON,WINDHAM,CT,1924786,Post Office,Thompson Post Office,Windham,41.9595484,-71.8636852,178,1,41.9595484,-71.8636852
TINMOUTH,,TINMOUTH,VT,RUTLAND,,,Rutland,1805,1907,FALSE,3,57518,TRUE,102,TRUE,TINMOUTH,RUTLAND,VT,1459912,Populated Place,Tinmouth,Rutland,43.448682,-73.0495501,381,1,43.448682,-73.0495501
TIOGA,,TIOGA,PA,TIOGA,,,Tioga,1805,,TRUE,0,57533,TRUE,,TRUE,TIOGA,TIOGA,PA,2773003,Post Office,Tioga Post Office,Tioga,41.9112594,-77.1329366,315,1,41.9112594,-77.1329366
WAKEFIELD,,WAKEFIELD,NH,CARROLL,,,Carroll,1805,1976,TRUE,1,59944,TRUE,171,TRUE,WAKEFIELD,CARROLL,NH,870634,Populated Place,Wakefield,Carroll,43.5681347,-71.0300656,204,1,43.5681347,-71.0300656
